# Wireless Strength at 60 second intervals.
# Mon 09 Nov 2009 12:15:48 AM PST
2009.11.10-05:13:04	.67
2009.11.10-05:14:04	.68
2009.11.10-05:15:04	.68
2009.11.10-05:16:04	.68
2009.11.10-05:17:04	.67
2009.11.10-05:18:04	.67
2009.11.10-05:19:05	.67
2009.11.10-05:20:05	.67
2009.11.10-05:21:05	.67
2009.11.10-05:22:05	.34
2009.11.10-05:23:05	.67
2009.11.10-05:24:05	.67
2009.11.10-05:25:05	.34
2009.11.10-05:26:05	.65
2009.11.10-05:27:05	.67
2009.11.10-05:28:05	.67
2009.11.10-05:29:05	.67
2009.11.10-05:30:05	.67
2009.11.10-05:31:05	.34
2009.11.10-05:32:05	.67
2009.11.10-05:33:05	.67
2009.11.10-05:34:05	.67
2009.11.10-05:35:05	.67
2009.11.10-05:36:05	.67
2009.11.10-05:37:05	.67
2009.11.10-05:38:05	.67
2009.11.10-05:39:05	.65
2009.11.10-05:40:05	.34
2009.11.10-05:41:06	.67
2009.11.10-05:42:06	.67
2009.11.10-05:43:06	.67
2009.11.10-05:44:06	.67
2009.11.10-05:45:06	.67
2009.11.10-05:46:06	.67
2009.11.10-05:47:06	.67
2009.11.10-05:48:06	.67
2009.11.10-05:49:06	.65
2009.11.10-05:50:06	.67
2009.11.10-05:51:06	.67
2009.11.10-05:52:06	.67
2009.11.10-05:53:06	.67
2009.11.10-05:54:06	.67
2009.11.10-05:55:06	.67
2009.11.10-05:56:06	.67
2009.11.10-05:57:07	.67
2009.11.10-05:58:07	.67
2009.11.10-05:59:07	.67
2009.11.10-06:00:07	.67
2009.11.10-06:01:07	.67
2009.11.10-06:02:07	.67
2009.11.10-06:03:07	.67
2009.11.10-06:04:07	.67
2009.11.10-06:05:07	.67
2009.11.10-06:06:07	.68
2009.11.10-06:07:07	.67
2009.11.10-06:08:07	.67
2009.11.10-06:09:07	.67
2009.11.10-06:10:07	.67
2009.11.10-06:11:07	.67
2009.11.10-06:12:07	.67
2009.11.10-06:13:07	.67
2009.11.10-06:14:07	.37
2009.11.10-06:15:07	.67
2009.11.10-06:16:07	.67
2009.11.10-06:17:07	.67
2009.11.10-06:18:07	.67
2009.11.10-06:19:07	.67
2009.11.10-06:20:07	.67
2009.11.10-06:21:07	.67
2009.11.10-06:22:07	.67
2009.11.10-06:23:08	.68
2009.11.10-06:24:08	.67
2009.11.10-06:25:08	.38
2009.11.10-06:26:08	.67
2009.11.10-06:27:08	.68
2009.11.10-06:28:08	.67
2009.11.10-06:29:08	.67
2009.11.10-06:30:08	.68
2009.11.10-06:31:08	.67
2009.11.10-06:32:08	.67
2009.11.10-06:33:08	.37
2009.11.10-06:34:08	.67
2009.11.10-06:35:08	.65
2009.11.10-06:36:08	.67
2009.11.10-06:37:08	.67
2009.11.10-06:38:08	.67
2009.11.10-06:39:08	.67
2009.11.10-06:40:08	.67
2009.11.10-06:41:08	.67
2009.11.10-06:42:09	.67
2009.11.10-06:43:09	.67
2009.11.10-06:44:09	.67
2009.11.10-06:45:09	.67
2009.11.10-06:46:09	.67
2009.11.10-06:47:09	.67
2009.11.10-06:48:09	.67
2009.11.10-06:49:09	.67
2009.11.10-06:50:09	.35
2009.11.10-06:51:09	.65
2009.11.10-06:52:09	.67
2009.11.10-06:53:09	.67
2009.11.10-06:54:09	.67
2009.11.10-06:55:09	.67
2009.11.10-06:56:09	.67
2009.11.10-06:57:09	.67
2009.11.10-06:58:09	.34
2009.11.10-06:59:09	.67
2009.11.10-07:00:09	.67
2009.11.10-07:01:09	.67
2009.11.10-07:02:10	.67
2009.11.10-07:03:10	.67
2009.11.10-07:04:10	.67
2009.11.10-07:05:10	.37
2009.11.10-07:06:10	.37
2009.11.10-07:07:10	.65
2009.11.10-07:08:10	.67
2009.11.10-07:09:10	.67
2009.11.10-07:10:10	.67
2009.11.10-07:11:10	.67
2009.11.10-07:12:10	.67
2009.11.10-07:13:10	.67
2009.11.10-07:14:10	.67
2009.11.10-07:15:10	.67
2009.11.10-07:16:10	.67
2009.11.10-07:17:10	.67
2009.11.10-07:18:10	.67
2009.11.10-07:19:10	.67
2009.11.10-07:20:10	.67
2009.11.10-07:21:10	.67
2009.11.10-07:22:10	.34
2009.11.10-07:23:10	.38
2009.11.10-07:24:10	.37
2009.11.10-07:25:10	.62
2009.11.10-07:26:11	.61
2009.11.10-07:27:11	.64
2009.11.10-07:28:11	.67
2009.11.10-07:29:11	.60
2009.11.10-07:30:11	.34
2009.11.10-07:31:11	.62
2009.11.10-07:32:11	.62
2009.11.10-07:33:11	.64
2009.11.10-07:34:11	.58
2009.11.10-07:35:11	.62
2009.11.10-07:36:11	.62
2009.11.10-07:37:11	.34
2009.11.10-07:38:11	.62
2009.11.10-07:39:11	.64
2009.11.10-07:40:11	.64
2009.11.10-07:41:11	.60
2009.11.10-07:42:11	.62
2009.11.10-07:43:11	.64
2009.11.10-07:44:11	.62
2009.11.10-07:45:11	.61
2009.11.10-07:46:11	.62
2009.11.10-07:47:12	.64
2009.11.10-07:48:12	.65
2009.11.10-07:49:12	.62
2009.11.10-07:50:12	.60
2009.11.10-07:51:12	.58
2009.11.10-07:52:12	.60
2009.11.10-07:53:12	.62
2009.11.10-07:54:12	.62
2009.11.10-07:55:12	.64
2009.11.10-07:56:12	.62
2009.11.10-07:57:12	.64
2009.11.10-07:58:12	.62
2009.11.10-07:59:12	.64
2009.11.10-08:00:12	.64
2009.11.10-08:01:12	.64
2009.11.10-08:02:12	.62
2009.11.10-08:03:12	.64
2009.11.10-08:04:12	.62
2009.11.10-08:05:12	.64
2009.11.10-08:06:12	.65
2009.11.10-08:07:12	.64
2009.11.10-08:08:12	.64
2009.11.10-08:09:13	.64
2009.11.10-08:10:13	.62
2009.11.10-08:11:13	.64
2009.11.10-08:12:13	.64
2009.11.10-08:13:13	.64
2009.11.10-08:14:13	.62
2009.11.10-08:15:13	.62
2009.11.10-08:16:13	.64
2009.11.10-08:17:13	.62
2009.11.10-08:18:13	.62
2009.11.10-08:19:13	.62
2009.11.10-08:20:13	.62
2009.11.10-08:21:13	.62
2009.11.10-08:22:13	.62
2009.11.10-08:23:13	.62
2009.11.10-08:24:13	.64
2009.11.10-08:25:13	.64
2009.11.10-08:26:13	.62
2009.11.10-08:27:13	.64
2009.11.10-08:28:13	.62
2009.11.10-08:29:13	.62
2009.11.10-08:30:14	.62
2009.11.10-08:31:14	.62
2009.11.10-08:32:14	.62
2009.11.10-08:33:14	.65
2009.11.10-08:34:14	.64
2009.11.10-08:35:14	.62
2009.11.10-08:36:14	.64
2009.11.10-08:37:14	.62
2009.11.10-08:38:14	.62
2009.11.10-08:39:14	.62
2009.11.10-08:40:14	.64
2009.11.10-08:41:14	.62
2009.11.10-08:42:14	.62
2009.11.10-08:43:14	.62
2009.11.10-08:44:14	.62
2009.11.10-08:45:14	.62
2009.11.10-08:46:14	.62
2009.11.10-08:47:14	.62
2009.11.10-08:48:14	.64
2009.11.10-08:49:14	.64
2009.11.10-08:50:14	.62
2009.11.10-08:51:14	.62
2009.11.10-08:52:15	.64
2009.11.10-08:53:15	.62
2009.11.10-08:54:15	.64
2009.11.10-08:55:15	.64
2009.11.10-08:56:15	.62
2009.11.10-08:57:15	.62
2009.11.10-08:58:15	.62
2009.11.10-08:59:15	.62
2009.11.10-09:00:15	.64
2009.11.10-09:01:15	.64
2009.11.10-09:02:15	.62
2009.11.10-09:03:15	.62
2009.11.10-09:04:15	.62
2009.11.10-09:05:15	.62
2009.11.10-09:06:15	.62
2009.11.10-09:07:15	.62
2009.11.10-09:08:15	.62
2009.11.10-09:09:15	.62
2009.11.10-09:10:15	.62
2009.11.10-09:11:15	.64
2009.11.10-09:12:16	.62
2009.11.10-09:13:16	.62
2009.11.10-09:14:16	.62
2009.11.10-09:15:16	.62
2009.11.10-09:16:16	.64
2009.11.10-09:17:16	.64
2009.11.10-09:18:16	.64
2009.11.10-09:19:16	.62
2009.11.10-09:20:16	.62
2009.11.10-09:21:16	.62
2009.11.10-09:22:16	.62
2009.11.10-09:23:16	.62
2009.11.10-09:24:16	.62
2009.11.10-09:25:16	.62
2009.11.10-09:26:16	.62
2009.11.10-09:27:16	.62
2009.11.10-09:28:16	.62
2009.11.10-09:29:16	.62
2009.11.10-09:30:16	.62
2009.11.10-09:31:16	.64
2009.11.10-09:32:16	.62
2009.11.10-09:33:16	.62
2009.11.10-09:34:17	.62
2009.11.10-09:35:17	.62
2009.11.10-09:36:17	.62
2009.11.10-09:37:17	.62
2009.11.10-09:38:17	.62
2009.11.10-09:39:17	.62
2009.11.10-09:40:17	.62
2009.11.10-09:41:17	.64
2009.11.10-09:42:17	.62
2009.11.10-09:43:17	.62
2009.11.10-09:44:17	.64
2009.11.10-09:45:17	.62
2009.11.10-09:46:17	.64
2009.11.10-09:47:17	.64
2009.11.10-09:48:17	.64
2009.11.10-09:49:17	.62
2009.11.10-09:50:17	.64
2009.11.10-09:51:17	.62
2009.11.10-09:52:17	.62
2009.11.10-09:53:17	.62
2009.11.10-09:54:17	.62
2009.11.10-09:55:17	.62
2009.11.10-09:56:18	.64
2009.11.10-09:57:18	.62
2009.11.10-09:58:18	.62
2009.11.10-09:59:18	.62
2009.11.10-10:00:18	.62
2009.11.10-10:01:18	.62
2009.11.10-10:02:18	.62
2009.11.10-10:03:18	.62
2009.11.10-10:04:18	.62
2009.11.10-10:05:18	.64
2009.11.10-10:06:18	.64
2009.11.10-10:07:18	.64
2009.11.10-10:08:18	.62
2009.11.10-10:09:18	.62
2009.11.10-10:10:18	.62
2009.11.10-10:11:18	.62
2009.11.10-10:12:18	.62
2009.11.10-10:13:18	.62
2009.11.10-10:14:18	.62
2009.11.10-10:15:18	.64
2009.11.10-10:16:18	.62
2009.11.10-10:17:19	.64
2009.11.10-10:18:19	.62
2009.11.10-10:19:19	.62
2009.11.10-10:20:19	.65
2009.11.10-10:21:19	.62
2009.11.10-10:22:19	.62
2009.11.10-10:23:19	.62
2009.11.10-10:24:19	.62
2009.11.10-10:25:19	.62
2009.11.10-10:26:19	.62
2009.11.10-10:27:19	.62
2009.11.10-10:28:19	.62
2009.11.10-10:29:19	.62
2009.11.10-10:30:19	.62
2009.11.10-10:31:19	.62
2009.11.10-10:32:19	.62
2009.11.10-10:33:19	.62
2009.11.10-10:34:19	.62
2009.11.10-10:35:19	.62
2009.11.10-10:36:19	.64
2009.11.10-10:37:19	.62
2009.11.10-10:38:19	.64
2009.11.10-10:39:19	.62
2009.11.10-10:40:20	.62
2009.11.10-10:41:20	.62
2009.11.10-10:42:20	.62
2009.11.10-10:43:20	.62
2009.11.10-10:44:20	.62
2009.11.10-10:45:20	.64
2009.11.10-10:46:20	.64
2009.11.10-10:47:20	.62
2009.11.10-10:48:20	.64
2009.11.10-10:49:20	.62
2009.11.10-10:50:20	.62
2009.11.10-10:51:20	.64
2009.11.10-10:52:20	.62
2009.11.10-10:53:20	.62
2009.11.10-10:54:20	.62
2009.11.10-10:55:20	.62
2009.11.10-10:56:20	.62
2009.11.10-10:57:20	.62
2009.11.10-10:58:20	.62
2009.11.10-10:59:20	.62
2009.11.10-11:00:20	.62
2009.11.10-11:01:21	.62
2009.11.10-11:02:21	.62
2009.11.10-11:03:21	.62
2009.11.10-11:04:21	.62
2009.11.10-11:05:21	.62
2009.11.10-11:06:21	.62
2009.11.10-11:07:21	.62
2009.11.10-11:08:21	.62
2009.11.10-11:09:21	.62
2009.11.10-11:10:21	.62
2009.11.10-11:11:21	.62
2009.11.10-11:12:21	.64
2009.11.10-11:13:21	.62
2009.11.10-11:14:21	.62
2009.11.10-11:15:21	.62
2009.11.10-11:16:21	.62
2009.11.10-11:17:21	.62
2009.11.10-11:18:21	.62
2009.11.10-11:19:21	.62
2009.11.10-11:20:21	.62
2009.11.10-11:21:21	.62
2009.11.10-11:22:21	.62
2009.11.10-11:23:21	.64
2009.11.10-11:24:22	.62
2009.11.10-11:25:22	.62
2009.11.10-11:26:22	.62
2009.11.10-11:27:22	.62
2009.11.10-11:28:22	.62
2009.11.10-11:29:22	.62
2009.11.10-11:30:22	.62
2009.11.10-11:31:22	.62
2009.11.10-11:32:22	.62
2009.11.10-11:33:22	.62
2009.11.10-11:34:22	.62
2009.11.10-11:35:22	.58
2009.11.10-11:36:22	.62
2009.11.10-11:37:22	.62
2009.11.10-11:38:22	.62
2009.11.10-11:39:22	.62
2009.11.10-11:40:22	.62
2009.11.10-11:41:22	.62
2009.11.10-11:42:22	.62
2009.11.10-11:43:23	.62
2009.11.10-11:44:23	.62
2009.11.10-11:45:23	.62
2009.11.10-11:46:23	.62
2009.11.10-11:47:23	.62
2009.11.10-11:48:23	.62
2009.11.10-11:49:23	.62
2009.11.10-11:50:23	.62
2009.11.10-11:51:23	.62
2009.11.10-11:52:23	.62
2009.11.10-11:53:23	.62
2009.11.10-11:54:23	.62
2009.11.10-11:55:23	.62
2009.11.10-11:56:23	0
2009.11.10-11:57:23	.64
2009.11.10-11:58:23	.62
2009.11.10-11:59:23	.62
2009.11.10-12:00:23	.62
2009.11.10-12:01:23	.61
2009.11.10-12:02:23	.61
2009.11.10-12:03:24	.61
2009.11.10-12:04:24	.61
2009.11.10-12:05:24	.62
2009.11.10-12:06:24	.61
2009.11.10-12:07:24	.61
2009.11.10-12:08:24	.60
2009.11.10-12:09:24	.61
2009.11.10-12:10:24	.61
2009.11.10-12:11:24	.61
2009.11.10-12:12:24	.61
2009.11.10-12:13:24	.61
2009.11.10-12:14:24	.58
2009.11.10-12:15:24	.60
2009.11.10-12:16:24	.60
2009.11.10-12:17:24	.58
2009.11.10-12:18:24	.58
2009.11.10-12:19:24	.58
2009.11.10-12:20:24	.60
2009.11.10-12:21:24	.58
2009.11.10-12:22:24	.58
2009.11.10-12:23:25	.58
2009.11.10-12:24:25	.58
2009.11.10-12:25:25	.58
2009.11.10-12:26:25	.58
2009.11.10-12:27:25	.60
2009.11.10-12:28:25	.60
2009.11.10-12:29:25	.58
2009.11.10-12:30:25	.58
2009.11.10-12:31:25	.58
2009.11.10-12:32:25	.58
2009.11.10-12:33:25	.60
2009.11.10-12:34:25	.60
2009.11.10-12:35:25	.58
2009.11.10-12:36:25	.58
2009.11.10-12:37:25	.58
2009.11.10-12:38:25	.58
2009.11.10-12:39:25	.58
2009.11.10-12:40:25	.58
2009.11.10-12:41:26	.58
2009.11.10-12:42:26	.60
2009.11.10-12:43:26	.60
2009.11.10-12:44:26	.58
2009.11.10-12:45:26	.58
2009.11.10-12:46:26	.58
2009.11.10-12:47:26	.58
2009.11.10-12:48:26	.58
2009.11.10-12:49:26	.61
2009.11.10-12:50:26	.58
2009.11.10-12:51:26	.58
2009.11.10-12:52:26	.58
2009.11.10-12:53:26	.58
2009.11.10-12:54:26	.58
2009.11.10-12:55:26	.58
2009.11.10-12:56:26	.58
2009.11.10-12:57:26	.58
2009.11.10-12:58:26	.58
2009.11.10-12:59:26	.58
2009.11.10-13:00:26	.58
2009.11.10-13:01:26	.58
2009.11.10-13:02:26	.58
2009.11.10-13:03:26	.60
2009.11.10-13:04:27	.58
2009.11.10-13:05:27	.60
2009.11.10-13:06:27	.60
2009.11.10-13:07:27	.60
2009.11.10-13:08:27	.58
2009.11.10-13:09:27	.58
2009.11.10-13:10:27	.58
2009.11.10-13:11:27	.58
2009.11.10-13:12:27	.58
2009.11.10-13:13:27	.60
2009.11.10-13:14:27	.58
2009.11.10-13:15:27	.58
2009.11.10-13:16:27	.58
2009.11.10-13:17:27	.58
2009.11.10-13:18:27	.60
2009.11.10-13:19:27	.60
2009.11.10-13:20:27	.60
2009.11.10-13:21:27	.61
2009.11.10-13:22:27	.60
2009.11.10-13:23:27	.58
2009.11.10-13:24:27	.60
2009.11.10-13:25:28	.60
2009.11.10-13:26:28	.58
2009.11.10-13:27:28	.58
2009.11.10-13:28:28	.60
2009.11.10-13:29:28	.60
2009.11.10-13:30:28	.62
2009.11.10-13:31:28	.62
2009.11.10-13:32:28	.62
2009.11.10-13:33:28	.62
2009.11.10-13:34:28	.64
2009.11.10-13:35:28	.62
2009.11.10-13:36:28	.62
2009.11.10-13:37:28	.62
2009.11.10-13:38:28	.62
2009.11.10-13:39:28	.62
2009.11.10-13:40:28	.62
2009.11.10-13:41:28	.62
2009.11.10-13:42:28	.64
2009.11.10-13:43:28	.62
2009.11.10-13:44:28	.64
2009.11.10-13:45:28	.64
2009.11.10-13:46:28	.64
2009.11.10-13:47:28	.62
2009.11.10-13:48:29	.62
2009.11.10-13:49:29	.62
2009.11.10-13:50:29	.61
2009.11.10-13:51:29	.62
2009.11.10-13:52:29	.62
2009.11.10-13:53:29	.62
2009.11.10-13:54:29	.62
2009.11.10-13:55:29	.62
2009.11.10-13:56:29	.62
2009.11.10-13:57:29	.62
2009.11.10-13:58:29	.62
2009.11.10-13:59:29	.62
2009.11.10-14:00:29	.62
2009.11.10-14:01:29	.62
2009.11.10-14:02:29	.62
2009.11.10-14:03:29	.62
2009.11.10-14:04:29	.62
2009.11.10-14:05:29	.62
2009.11.10-14:06:29	.62
2009.11.10-14:07:30	.62
2009.11.10-14:08:30	.62
2009.11.10-14:09:30	.62
2009.11.10-14:10:30	.62
2009.11.10-14:11:30	.64
2009.11.10-14:12:30	.62
2009.11.10-14:13:30	.62
2009.11.10-14:14:30	.62
2009.11.10-14:15:30	.62
2009.11.10-14:16:30	.64
2009.11.10-14:17:30	.62
2009.11.10-14:18:30	.64
2009.11.10-14:19:30	.62
2009.11.10-14:20:30	.62
2009.11.10-14:21:30	.62
2009.11.10-14:22:30	.62
2009.11.10-14:23:30	.62
2009.11.10-14:24:30	.62
2009.11.10-14:25:30	.62
2009.11.10-14:26:30	.62
2009.11.10-14:27:31	.62
2009.11.10-14:28:31	.62
2009.11.10-14:29:31	.62
2009.11.10-14:30:31	.62
2009.11.10-14:31:31	.62
2009.11.10-14:32:31	.64
2009.11.10-14:33:31	.62
2009.11.10-14:34:31	.62
2009.11.10-14:35:31	.62
2009.11.10-14:36:31	.62
2009.11.10-14:37:31	0
2009.11.10-14:38:31	.62
2009.11.10-14:39:31	.64
2009.11.10-14:40:31	.62
2009.11.10-14:41:31	.62
2009.11.10-14:42:31	.62
2009.11.10-14:43:31	.62
2009.11.10-14:44:31	.62
2009.11.10-14:45:32	.62
2009.11.10-14:46:32	.62
2009.11.10-14:47:32	.62
2009.11.10-14:48:32	.64
2009.11.10-14:49:32	.62
2009.11.10-14:50:32	.64
2009.11.10-14:51:32	.62
2009.11.10-14:52:32	.62
2009.11.10-14:53:32	.62
2009.11.10-14:54:32	.64
2009.11.10-14:55:32	.62
2009.11.10-14:56:32	.62
2009.11.10-14:57:32	.62
2009.11.10-14:58:32	.62
2009.11.10-14:59:32	.64
2009.11.10-15:00:32	.62
2009.11.10-15:01:32	.62
2009.11.10-15:02:32	.62
2009.11.10-15:03:32	.62
2009.11.10-15:04:32	.62
2009.11.10-15:05:32	.62
2009.11.10-15:06:32	.62
2009.11.10-15:07:33	.62
2009.11.10-15:08:33	.62
2009.11.10-15:09:33	.62
2009.11.10-15:10:33	.62
2009.11.10-15:11:33	.62
2009.11.10-15:12:33	.62
2009.11.10-15:13:33	.62
2009.11.10-15:14:33	.62
2009.11.10-15:15:33	.62
2009.11.10-15:16:33	.62
2009.11.10-15:17:33	.62
2009.11.10-15:18:33	.62
2009.11.10-15:19:33	.62
2009.11.10-15:20:33	.62
2009.11.10-15:21:33	.62
2009.11.10-15:22:33	.62
2009.11.10-15:23:33	.62
2009.11.10-15:24:33	.64
2009.11.10-15:25:33	.62
2009.11.10-15:26:33	.62
2009.11.10-15:27:34	.62
2009.11.10-15:28:34	.62
2009.11.10-15:29:34	.62
2009.11.10-15:30:34	.62
2009.11.10-15:31:34	.62
2009.11.10-15:32:34	.62
2009.11.10-15:33:34	.62
2009.11.10-15:34:34	.62
2009.11.10-15:35:34	.62
2009.11.10-15:36:34	.62
2009.11.10-15:37:34	.62
2009.11.10-15:38:34	.62
2009.11.10-15:39:34	.62
2009.11.10-15:40:34	.62
2009.11.10-15:41:34	.62
2009.11.10-15:42:34	.62
2009.11.10-15:43:34	.62
2009.11.10-15:44:34	.62
2009.11.10-15:45:34	.62
2009.11.10-15:46:34	.62
2009.11.10-15:47:35	.62
2009.11.10-15:48:35	.62
2009.11.10-15:49:35	.62
2009.11.10-15:50:35	.62
2009.11.10-15:51:35	.62
2009.11.10-15:52:35	.62
2009.11.10-15:53:35	.62
2009.11.10-15:54:35	.62
2009.11.10-15:55:35	.62
2009.11.10-15:56:35	.62
2009.11.10-15:57:35	.62
2009.11.10-15:58:35	.62
2009.11.10-15:59:35	.62
2009.11.10-16:00:35	.62
2009.11.10-16:01:35	.62
2009.11.10-16:02:35	.62
2009.11.10-16:03:35	.62
2009.11.10-16:04:35	.62
2009.11.10-16:05:35	.62
2009.11.10-16:06:35	.62
2009.11.10-16:07:35	.62
2009.11.10-16:08:35	.62
2009.11.10-16:09:36	.62
2009.11.10-16:10:36	.62
2009.11.10-16:11:36	.62
2009.11.10-16:12:36	.62
2009.11.10-16:13:36	.62
2009.11.10-16:14:36	.62
2009.11.10-16:15:36	.62
2009.11.10-16:16:36	.62
2009.11.10-16:17:36	.62
2009.11.10-16:18:36	.61
2009.11.10-16:19:36	.62
2009.11.10-16:20:36	.62
2009.11.10-16:21:36	.62
2009.11.10-16:22:36	.61
2009.11.10-16:23:36	.62
2009.11.10-16:24:36	.61
2009.11.10-16:25:36	.62
2009.11.10-16:26:36	.62
2009.11.10-16:27:36	.62
2009.11.10-16:28:36	.62
2009.11.10-16:29:36	.62
2009.11.10-16:30:36	.62
2009.11.10-16:31:36	.62
2009.11.10-16:32:36	.61
2009.11.10-16:33:37	.62
2009.11.10-16:34:37	.62
2009.11.10-16:35:37	.62
2009.11.10-16:36:37	.61
2009.11.10-16:37:37	.61
2009.11.10-16:38:37	.62
2009.11.10-16:39:37	.62
2009.11.10-16:40:37	.62
2009.11.10-16:41:37	.62
2009.11.10-16:42:37	.62
2009.11.10-16:43:37	.62
2009.11.10-16:44:37	.62
2009.11.10-16:45:37	.62
2009.11.10-16:46:37	.62
2009.11.10-16:47:37	.61
2009.11.10-16:48:37	.61
2009.11.10-16:49:37	.62
2009.11.10-16:50:37	.61
2009.11.10-16:51:37	.62
2009.11.10-16:52:38	.61
2009.11.10-16:53:38	.61
2009.11.10-16:54:38	.60
2009.11.10-16:55:38	.61
2009.11.10-16:56:38	.62
2009.11.10-16:57:38	.61
2009.11.10-16:58:38	.62
2009.11.10-16:59:38	.61
2009.11.10-17:00:38	.62
2009.11.10-17:01:38	.61
2009.11.10-17:02:38	.61
2009.11.10-17:03:38	.61
2009.11.10-17:04:38	.60
2009.11.10-17:05:38	.62
2009.11.10-17:06:38	.62
2009.11.10-17:07:38	.64
2009.11.10-17:08:38	.64
2009.11.10-17:09:38	.62
2009.11.10-17:10:38	.65
2009.11.10-17:11:39	.62
2009.11.10-17:12:39	.64
2009.11.10-17:13:39	.62
2009.11.10-17:14:39	.62
2009.11.10-17:15:39	.62
2009.11.10-17:16:39	.62
2009.11.10-17:17:39	.62
2009.11.10-17:18:39	.62
2009.11.10-17:19:39	.62
2009.11.10-17:20:39	.64
2009.11.10-17:21:39	.62
2009.11.10-17:22:39	.62
2009.11.10-17:23:39	.65
2009.11.10-17:24:39	.62
2009.11.10-17:25:39	.62
2009.11.10-17:26:39	.64
2009.11.10-17:27:39	.62
2009.11.10-17:28:39	.62
2009.11.10-17:29:39	.62
2009.11.10-17:30:39	.57
2009.11.10-17:31:39	.58
2009.11.10-17:32:40	.58
2009.11.10-17:33:40	.58
2009.11.10-17:34:40	.58
2009.11.10-17:35:40	.58
2009.11.10-17:36:40	.58
2009.11.10-17:37:40	.58
2009.11.10-17:38:40	.58
2009.11.10-17:39:40	.58
2009.11.10-17:40:40	.58
2009.11.10-17:41:40	.58
2009.11.10-17:42:40	.57
2009.11.10-17:43:40	.58
2009.11.10-17:44:40	.58
2009.11.10-17:45:40	.58
2009.11.10-17:46:40	.58
2009.11.10-17:47:40	.62
2009.11.10-17:48:40	.62
2009.11.10-17:49:41	.62
2009.11.10-17:50:41	.62
2009.11.10-17:51:41	.62
2009.11.10-17:52:41	.62
2009.11.10-17:53:41	.62
2009.11.10-17:54:41	.62
2009.11.10-17:55:41	.62
2009.11.10-17:56:41	.62
2009.11.10-17:57:41	.62
2009.11.10-17:58:41	.62
2009.11.10-17:59:41	.62
2009.11.10-18:00:41	.61
2009.11.10-18:01:41	.62
2009.11.10-18:02:41	.62
2009.11.10-18:03:41	.62
2009.11.10-18:04:41	.62
2009.11.10-18:05:41	.62
2009.11.10-18:06:41	.61
2009.11.10-18:07:41	.62
2009.11.10-18:08:41	.62
2009.11.10-18:09:41	.62
2009.11.10-18:10:41	.62
2009.11.10-18:11:41	.62
2009.11.10-18:12:42	.62
2009.11.10-18:13:42	.62
2009.11.10-18:14:42	.64
2009.11.10-18:15:42	.64
2009.11.10-18:16:42	.62
2009.11.10-18:17:42	.62
2009.11.10-18:18:42	.62
2009.11.10-18:19:42	.62
2009.11.10-18:20:42	.62
2009.11.10-18:21:42	.62
2009.11.10-18:22:42	.62
2009.11.10-18:23:42	.62
2009.11.10-18:24:42	.62
2009.11.10-18:25:42	.62
2009.11.10-18:26:42	.62
2009.11.10-18:27:42	.62
2009.11.10-18:28:42	.62
2009.11.10-18:29:42	.62
2009.11.10-18:30:42	.62
2009.11.10-18:31:42	.62
2009.11.10-18:32:42	.62
2009.11.10-18:33:43	.62
2009.11.10-18:34:43	.62
2009.11.10-18:35:43	.62
2009.11.10-18:36:43	.62
2009.11.10-18:37:43	.64
2009.11.10-18:38:43	.62
2009.11.10-18:39:43	.62
2009.11.10-18:40:43	.62
2009.11.10-18:41:43	.62
2009.11.10-18:42:43	.62
2009.11.10-18:43:43	.62
2009.11.10-18:44:43	.62
2009.11.10-18:45:43	.62
2009.11.10-18:46:43	.62
2009.11.10-18:47:43	.62
2009.11.10-18:48:43	.62
2009.11.10-18:49:43	.62
2009.11.10-18:50:43	.62
2009.11.10-18:51:43	.62
2009.11.10-18:52:43	.62
2009.11.10-18:53:43	.62
2009.11.10-18:54:43	.57
2009.11.10-18:55:44	.62
2009.11.10-18:56:44	.62
2009.11.10-18:57:44	.62
2009.11.10-18:58:44	.62
2009.11.10-18:59:44	.62
2009.11.10-19:00:44	.62
2009.11.10-19:01:44	.62
2009.11.10-19:02:44	.62
2009.11.10-19:03:44	.62
2009.11.10-19:04:44	.62
2009.11.10-19:05:44	.61
2009.11.10-19:06:44	.62
2009.11.10-19:07:44	.62
2009.11.10-19:08:44	.62
2009.11.10-19:09:44	.62
2009.11.10-19:10:44	.62
2009.11.10-19:11:44	.62
2009.11.10-19:12:44	.62
2009.11.10-19:13:44	.34
2009.11.10-19:14:44	.62
2009.11.10-19:15:45	.62
2009.11.10-19:16:45	.62
2009.11.10-19:17:45	.62
2009.11.10-19:18:45	.62
2009.11.10-19:19:45	.62
2009.11.10-19:20:45	.62
2009.11.10-19:21:45	.62
2009.11.10-19:22:45	.62
2009.11.10-19:23:45	.62
2009.11.10-19:24:45	.62
2009.11.10-19:25:45	.62
2009.11.10-19:26:45	.62
2009.11.10-19:27:45	.34
2009.11.10-19:28:45	.62
2009.11.10-19:29:45	.62
2009.11.10-19:30:45	.62
2009.11.10-19:31:45	.62
2009.11.10-19:32:45	.62
2009.11.10-19:33:45	.64
2009.11.10-19:34:45	.62
2009.11.10-19:35:46	.62
2009.11.10-19:36:46	.62
2009.11.10-19:37:46	.62
2009.11.10-19:38:46	.62
2009.11.10-19:39:46	.62
2009.11.10-19:40:46	.64
2009.11.10-19:41:46	.62
2009.11.10-19:42:46	.62
2009.11.10-19:43:46	.62
2009.11.10-19:44:46	.62
